outcome,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10
0,B,0.8646,A,A,B,3.90278,E,E,83.20989,D
0,A,0.3803,C,B,E,2.38897,C,B,60.79459,N
1,B,0.9067,C,B,A,8.37577,D,E,43.10106,I
1,B,0.1566,A,B,A,9.98760,C,F,13.04255,S
1,B,0.0472,A,B,A,7.69942,D,B,68.71908,D
0,B,0.8904,C,B,D,1.99030,C,B,60.55372,Q
1,B,0.2049,A,A,A,2.08605,B,D,95.40083,L
0,A,0.5512,D,B,C,4.13522,D,F,58.03505,A
1,B,0.5650,A,A,C,2.05887,E,I,43.72704,J
1,B,0.0150,B,B,A,2.36859,B,E,33.71575,I
0,B,0.5671,D,B,A,3.52520,B,D,26.87552,I
0,B,0.8224,A,B,E,9.05744,A,D,6.841637,Q
1,B,0.5628,A,B,C,7.83679,B,D,80.79227,G
1,B,0.2533,D,B,A,2.66862,C,J,99.41054,D
1,A,0.5807,A,B,A,6.85384,E,C,83.14000,T
1,A,0.8566,C,B,C,5.68428,A,I,12.83570,B
0,B,0.1305,B,A,C,5.39029,D,C,44.28295,M
1,B,0.0738,C,A,A,8.18837,C,B,76.17773,I
1,B,0.9325,A,B,A,5.82400,D,D,79.77872,E
0,A,0.3119,A,A,A,0.29304,D,I,45.87504,G
1,B,0.2704,A,B,A,0.21568,B,B,13.62807,J
0,B,0.0323,C,B,A,1.18721,C,I,71.40021,P
1,B,0.1701,C,B,E,4.92748,D,E,44.81959,R
1,A,0.8880,B,A,A,6.38460,B,G,43.34913,N
0,B,0.9730,B,B,C,0.52674,B,C,65.07060,F
0,B,0.8489,B,A,A,1.79233,E,A,73.12298,M
0,B,0.2029,C,B,B,0.87180,F,I,36.55095,E
1,A,0.3431,D,C,A,5.96339,E,J,95.34162,N
1,A,0.3825,B,B,A,2.81472,D,E,91.79636,N
1,A,0.1431,A,A,A,3.24954,F,B,39.58097,O
0,B,0.7139,B,A,A,6.73909,C,B,65.73249,J
1,B,0.9090,C,A,C,2.46051,A,F,43.88098,K
0,B,0.1589,B,B,A,0.03067,B,D,79.02711,N
1,B,0.3777,B,A,C,2.78482,D,F,55.31810,K
1,B,0.7479,A,B,C,5.78470,F,E,56.27991,S
0,B,0.4439,B,A,A,3.44395,F,A,77.75201,J
0,B,0.9043,C,A,A,7.05966,F,B,82.29456,I
0,B,0.5867,D,A,C,3.56587,C,E,30.65302,D
1,B,0.4155,B,B,A,9.37523,A,I,17.23539,K
1,A,0.6850,B,A,B,7.58865,B,F,57.03675,K
1,B,0.0048,B,B,B,6.44031,C,B,86.69002,K
1,B,0.1186,A,B,A,5.41089,D,J,81.06860,E
0,B,0.0205,D,B,C,4.49528,C,D,88.52211,P
0,B,0.5104,A,A,E,2.95251,D,I,0.369767,M
0,B,0.2204,B,C,A,9.88279,C,D,71.87347,N
1,B,0.4914,D,A,A,3.04226,F,F,36.38687,J
0,A,0.7582,D,B,A,1.09959,B,G,18.83353,S
1,B,0.8044,D,B,A,8.94006,C,G,68.63213,M
0,B,0.0332,C,B,A,2.34151,E,I,4.440369,O
0,B,0.0758,B,B,A,6.68078,C,C,25.39359,N
0,B,0.0268,C,A,E,7.52724,F,C,47.85213,F
1,B,0.9502,D,A,E,3.42362,E,B,95.11416,R
1,B,0.2373,A,C,A,3.67650,A,B,2.144369,R
0,B,0.7671,B,B,B,3.54221,C,F,59.96043,S
1,A,0.7698,B,B,E,5.62985,E,G,86.10839,F
1,B,0.1791,B,B,D,2.97763,F,G,82.69886,G
0,A,0.5196,B,B,A,6.27673,D,I,21.64971,C
0,A,0.2607,D,A,A,0.61110,A,E,45.26935,Q
1,A,0.8123,B,A,A,9.05904,E,B,62.57145,A
1,B,0.1809,C,A,A,7.30784,D,A,5.668220,Q
1,B,0.2428,A,C,A,1.26510,D,E,3.230780,M
1,A,0.5489,D,A,D,1.07659,B,H,63.60215,Q
0,B,0.1559,A,A,E,6.81978,B,H,44.49594,G
0,B,0.9719,D,A,C,3.50132,A,H,97.79022,K
0,A,0.5692,B,A,E,2.73819,C,F,98.68257,C
1,B,0.9699,B,B,A,3.02253,B,I,0.057687,L
1,A,0.2514,B,B,A,8.19524,A,B,76.83187,L
0,B,0.6748,A,A,A,9.21673,B,D,28.56391,D
0,A,0.2255,B,A,A,3.27260,B,D,30.72686,I
0,B,0.7841,A,B,C,6.49571,B,A,32.54098,I
1,A,0.6425,C,B,A,5.63146,F,E,59.41256,E
1,A,0.7701,C,B,A,5.94631,F,E,25.00343,G
1,A,0.4920,A,A,E,3.29563,D,E,34.95870,I
0,B,0.6795,A,A,A,8.75788,E,A,10.62279,J
0,A,0.8255,D,A,C,5.31525,F,I,62.15013,J
1,B,0.6728,C,B,A,0.89787,E,F,63.23959,P
0,B,0.3409,B,C,A,6.40774,D,F,83.02166,J
1,B,0.7909,A,B,A,2.57092,B,I,20.37077,C
0,B,0.4903,B,B,C,2.16250,D,D,37.57697,B
0,B,0.5077,B,B,E,1.46502,F,I,93.84751,I
0,B,0.9378,D,B,C,8.75612,A,E,91.72907,J
0,B,0.2775,B,A,C,9.28112,A,B,23.45038,F
0,A,0.9261,B,C,A,8.64779,F,A,98.73421,P
1,B,0.0132,D,B,E,0.83085,B,B,77.84579,M
1,B,0.1330,B,B,A,3.17874,D,E,31.37022,O
0,A,0.0416,D,B,A,8.30058,C,F,85.62943,C
0,B,0.0749,D,C,C,3.92578,F,G,29.76011,E
1,B,0.5568,D,B,C,7.82410,F,G,74.97634,K
1,A,0.9097,C,B,A,6.31072,D,D,0.367920,T
0,A,0.8616,A,B,A,5.39452,D,J,64.78628,N
1,B,0.2245,D,B,A,8.83612,C,F,83.31036,M
1,A,0.3370,B,A,A,5.52973,D,G,87.52706,A
1,B,0.3243,B,A,A,8.60160,D,D,15.52605,I
1,A,0.3400,C,A,A,7.49362,C,B,80.50564,H
1,B,0.8777,B,A,A,9.49731,C,D,87.15477,T
0,A,0.9451,B,B,E,8.35005,C,E,16.45035,E
0,B,0.3687,A,A,E,4.67727,E,E,21.75213,F
1,B,0.2121,A,B,C,8.68573,E,F,84.55536,R
0,B,0.5700,D,B,A,7.08564,D,H,26.30871,G
0,B,0.5374,B,B,A,2.37455,F,E,22.47771,B
0,B,0.8064,C,B,A,1.77120,C,D,3.262774,O
0,A,0.8895,C,B,A,5.62788,E,B,36.35227,N
1,B,0.1339,D,B,A,8.17058,C,E,81.26797,O
0,A,0.2685,B,B,E,5.69720,B,H,89.40463,K
0,A,0.9790,C,B,A,7.89348,D,B,19.82112,P
0,B,0.5628,A,A,A,8.58599,C,I,50.90749,M
0,B,0.4359,D,A,C,8.80710,F,J,38.86376,T
0,B,0.6412,A,B,A,4.07395,B,C,51.52875,R
0,B,0.2848,A,A,A,8.05029,C,B,94.98382,B
0,A,0.2244,A,B,A,5.09652,D,C,93.19426,B
0,B,0.2534,A,B,B,1.42481,C,B,65.38957,J
0,B,0.3629,B,A,A,7.84704,D,E,36.68669,G
1,A,0.7398,C,B,A,6.27669,D,I,53.34756,N
1,B,0.0896,D,B,A,4.66002,F,E,94.30364,J
1,B,0.9246,A,C,B,8.29375,E,I,23.24336,R
1,B,0.8412,B,B,E,1.21022,C,I,99.15294,D
1,A,0.5179,A,B,A,3.09004,D,D,44.63905,B
0,B,0.3273,A,A,A,8.03439,A,B,9.833913,J
1,B,0.0255,D,A,B,2.81310,A,G,81.56721,J
1,A,0.7049,C,A,A,1.88215,D,B,63.66643,S
1,A,0.4929,C,A,A,0.49706,C,B,94.20708,R
0,B,0.2274,B,A,A,4.48908,B,B,69.82811,D
0,A,0.2208,C,A,E,6.01427,F,B,52.88652,Q
0,A,0.5674,B,B,C,7.70609,E,J,61.22561,B
0,A,0.7352,B,B,A,5.87349,E,E,41.87049,A
1,A,0.6858,B,A,C,7.39124,C,C,80.08779,H
1,B,0.1091,A,B,C,2.11430,E,A,91.13474,C
1,A,0.8482,D,B,E,6.55742,B,I,59.04204,C
0,A,0.6497,A,A,D,2.14240,B,A,11.02884,J
1,B,0.8312,A,B,A,9.01603,F,H,36.10534,F
1,A,0.0163,C,A,E,0.22665,B,D,16.00855,T
0,A,0.8520,B,B,E,7.14447,E,I,29.67679,E
0,A,0.9088,D,A,A,6.48110,F,A,23.53666,K
0,B,0.9402,D,B,A,8.26656,C,C,32.16278,K
1,A,0.0335,B,B,E,8.87742,B,E,9.444132,A
1,A,0.6979,C,A,C,1.33638,F,I,8.334694,H
1,B,0.2490,B,B,A,9.90370,E,B,58.93568,G
0,B,0.2267,D,B,A,7.06300,A,B,82.29044,H
0,A,0.8141,A,B,C,1.85901,D,D,98.68497,R
1,B,0.2114,D,C,A,4.18574,F,C,67.83996,O
0,B,0.6126,B,B,A,7.95564,D,B,89.16505,N
1,B,0.7499,A,B,C,0.92646,E,H,86.85461,H
0,B,0.3146,A,A,B,1.78191,B,I,24.67395,M
1,B,0.1991,A,B,A,6.24360,F,D,51.13197,E
0,A,0.0317,A,B,A,6.49609,E,G,96.51952,A
0,B,0.7155,B,B,A,8.25691,C,G,74.40437,F
0,B,0.3273,C,B,B,6.83638,C,B,52.63281,L
0,A,0.4786,A,A,A,6.14861,B,C,1.363913,J
0,B,0.5901,A,A,A,4.52469,E,J,10.46943,M
0,A,0.0110,B,B,C,5.61094,D,A,16.97957,B
0,A,0.0755,B,A,A,6.37101,C,E,4.899577,I
1,B,0.6360,A,B,A,0.59570,D,I,73.87118,M
0,B,0.1441,C,A,C,8.09500,E,J,78.27172,D
0,B,0.4074,A,C,E,5.05813,B,I,54.42054,K
0,A,0.1784,B,B,B,7.45273,C,I,75.25587,Q
0,A,0.6617,B,B,C,9.39869,F,B,98.37134,S
0,B,0.4110,A,B,C,2.52607,F,E,89.14306,K
0,A,0.2110,A,B,A,9.48989,F,H,55.80008,L
0,B,0.5488,A,A,A,9.17440,B,F,35.84671,B
1,B,0.7284,A,B,A,2.39087,F,D,53.63291,S
0,A,0.3688,A,A,B,7.09611,A,F,35.32068,M
0,B,0.7561,C,B,C,8.57212,A,I,96.33865,F
0,B,0.3605,A,B,A,7.33568,C,G,82.83813,A
0,B,0.7157,B,B,E,5.99872,D,H,93.19776,L
0,B,0.6938,D,B,A,4.42261,D,I,93.68596,A
0,A,0.2800,A,B,A,8.39091,C,D,67.09136,P
0,B,0.5679,C,A,B,9.87621,C,B,29.19878,F
1,A,0.0290,C,B,E,0.44343,A,C,25.22234,K
1,B,0.0333,D,B,A,9.73125,D,B,22.65187,T
1,A,0.3278,C,C,E,3.15362,B,E,91.16712,D
0,B,0.5359,B,C,E,9.65712,E,E,44.48554,J
0,A,0.4482,B,C,A,0.48905,A,B,89.15920,R
0,B,0.2931,D,B,D,2.80716,B,H,79.18217,L
1,A,0.8069,A,B,C,9.79150,B,G,35.46535,H
0,B,0.7925,A,B,A,1.70814,C,B,27.70997,S
1,B,0.6157,A,B,A,5.60746,B,E,27.84336,L
0,B,0.8021,A,A,E,3.22797,F,C,40.06560,B
1,A,0.8809,B,B,A,9.30476,F,F,27.81367,O
1,B,0.2183,A,B,A,0.81699,B,D,83.86079,I
0,A,0.6733,A,B,A,5.18602,F,B,45.61205,R
1,B,0.7255,B,B,A,2.13099,B,E,19.48801,Q
1,B,0.0589,C,B,C,3.54193,D,E,33.60282,B
0,B,0.6143,A,A,A,9.84260,B,A,69.51655,R
0,B,0.2910,A,B,A,7.32894,F,D,43.56994,J
0,B,0.4543,B,A,A,8.51662,D,A,60.92260,J
1,A,0.6054,B,B,A,5.00602,F,A,73.04675,I
1,A,0.8417,C,B,A,1.28703,D,D,35.57913,N
0,A,0.0369,A,B,C,3.92487,D,E,48.17855,L
0,B,0.1656,A,B,C,8.25848,E,E,8.501799,E
0,B,0.4825,A,B,A,9.27424,D,G,94.11947,K
0,A,0.9026,A,B,A,4.63616,D,F,19.98774,R
0,A,0.9705,A,B,A,9.37802,F,F,76.57972,Q
1,B,0.1078,C,C,A,1.40558,D,D,91.04474,M
0,A,0.6963,A,B,B,2.80221,E,C,6.165441,K
1,B,0.6426,A,A,C,7.69992,B,D,11.10656,S
0,B,0.9914,B,B,C,6.51668,D,E,60.34714,H
1,B,0.7352,B,A,A,6.89438,D,E,66.98463,G
0,A,0.5432,C,A,E,8.36265,D,F,87.72485,T
0,A,0.5384,C,B,C,7.66766,F,B,31.24644,T
1,B,0.1734,D,B,A,1.29558,B,C,86.43765,G
0,A,0.7264,A,A,A,1.24496,D,J,66.82417,R
1,B,0.2325,A,B,A,5.24031,F,F,96.48172,N
1,A,0.8644,A,B,A,8.78759,E,I,12.63690,P
1,B,0.7605,A,B,E,3.63798,B,I,34.58097,K
1,A,0.1034,B,B,B,1.29658,D,A,26.30996,Q
1,B,0.4168,D,B,C,3.63359,B,E,77.98141,D
1,B,0.0452,A,B,A,9.06318,B,D,7.839858,H
1,B,0.1359,B,A,A,3.86539,F,B,21.14214,B
0,A,0.3899,D,A,A,0.74658,C,G,56.59928,O
1,B,0.4148,B,A,C,0.31945,F,B,31.95559,E
0,A,0.4225,A,B,A,4.93772,D,G,7.879571,T
0,A,0.5988,A,B,A,4.04440,A,E,92.74324,S
1,B,0.0695,D,A,A,9.85607,D,B,8.286083,T
0,A,0.1913,D,A,A,2.47780,F,J,18.57127,H
1,B,0.5114,B,B,C,0.83636,D,I,66.93894,A
1,A,0.7106,A,B,E,5.60737,C,B,97.93456,B
0,B,0.3239,A,B,C,8.31901,A,G,91.88787,A
0,B,0.3322,C,B,B,6.46918,C,B,70.80218,F
0,A,0.4367,C,B,E,4.99204,F,D,80.20960,H
0,B,0.5300,C,B,A,1.84635,D,I,91.44240,E
0,A,0.5650,D,C,C,4.79295,C,B,18.51056,L
1,A,0.5504,B,B,E,9.93175,C,B,64.97336,L
1,B,0.3306,A,B,A,4.32974,D,G,9.322716,K
1,B,0.0618,A,A,A,2.76639,F,E,54.06092,C
0,B,0.7858,A,B,A,3.13394,C,J,16.09315,N
1,A,0.7279,D,B,C,4.06262,E,B,73.76902,M
1,B,0.7171,C,B,A,9.72569,E,B,52.40242,G
1,A,0.8576,B,B,A,0.30707,B,B,27.77413,C
0,B,0.6846,A,B,E,9.98052,D,J,64.87276,R
0,A,0.8874,C,B,A,4.49518,F,D,98.72763,H
0,B,0.7536,A,B,A,1.21086,F,I,11.24451,S
1,B,0.2799,A,B,A,5.34505,A,J,89.53220,E
1,B,0.9701,A,A,A,8.24261,D,B,58.90803,G
0,A,0.0554,B,C,B,1.94762,B,D,31.45368,E
0,B,0.8321,A,B,A,5.04815,D,D,2.271656,B
1,B,0.5545,A,A,E,7.06773,C,F,27.19120,N
1,A,0.0246,C,B,A,7.37535,A,E,66.38067,C
1,B,0.9860,D,B,A,6.29433,B,C,97.69610,I
0,B,0.5920,A,A,A,9.69070,E,G,15.36598,Q
1,B,0.0894,A,C,D,0.13528,E,E,68.03259,I
1,A,0.9945,A,B,A,7.58395,F,E,29.44738,G
0,B,0.5753,B,B,E,8.25838,D,I,77.51876,J
1,A,0.8129,A,A,E,6.09556,A,B,93.63395,M
1,B,0.7285,D,A,A,8.48499,C,F,1.429244,P
0,B,0.5240,A,A,D,8.11118,B,B,54.71887,L
1,B,0.4579,D,C,A,7.07055,A,E,78.76125,D
0,B,0.7473,A,B,E,7.13382,C,D,27.49421,P
1,B,0.9569,A,B,A,0.11582,B,E,86.78049,R
0,A,0.8273,B,B,A,8.98513,C,B,67.87198,I
1,B,0.2196,A,A,A,5.87201,E,H,58.06758,F
0,B,0.0917,A,A,C,9.74332,B,D,64.73612,R
0,B,0.4954,D,A,D,0.65541,D,B,77.97624,D
0,A,0.5957,A,B,A,9.02944,B,D,46.81987,K
0,A,0.4809,D,A,C,7.08430,C,D,56.15150,L
1,A,0.6704,A,B,A,2.41793,F,C,81.99728,E
1,B,0.7566,B,B,A,0.01466,A,G,75.95555,J
1,B,0.1778,A,A,B,2.11366,A,E,3.902128,T
0,A,0.9496,B,B,A,3.92422,E,I,10.25668,P
0,A,0.4217,D,A,A,2.63080,D,H,53.12428,O
1,B,0.6797,B,A,A,4.02253,E,E,27.94082,R
1,A,0.0144,B,B,B,8.14193,C,A,99.11737,A
0,B,0.0601,A,B,A,8.35612,F,J,20.70136,O
0,B,0.0995,B,A,A,7.08731,C,I,73.40858,K
0,A,0.8287,C,B,C,3.45059,E,B,30.84230,S
1,A,0.4471,A,B,A,0.79387,D,E,68.71835,K
1,A,0.8527,B,B,A,8.93796,D,E,13.44926,N
0,B,0.4915,D,B,A,9.10087,E,D,55.48685,S
0,A,0.6355,B,B,C,5.02862,D,C,69.33012,Q
1,A,0.7114,A,A,B,5.15477,B,B,98.08464,I
0,B,0.7034,A,A,C,0.17576,D,F,52.18689,N
1,A,0.0747,B,B,A,1.75628,C,A,65.74518,J
0,A,0.5742,C,B,C,8.97652,A,D,40.62572,G
0,A,0.2468,B,A,A,0.96864,B,E,59.72580,E
0,A,0.4621,D,B,B,3.73897,C,H,35.88893,E
0,B,0.8126,A,B,A,2.13549,C,J,15.94920,H
0,B,0.0974,D,B,A,8.13848,D,B,50.38341,T
0,A,0.3177,C,C,C,0.28972,A,B,16.60857,H
1,A,0.4450,A,B,A,1.43161,A,F,71.43326,L
0,B,0.2850,C,A,A,4.23581,A,J,86.94791,N
0,A,0.1890,A,A,B,3.91617,B,I,57.84416,I
1,B,0.8649,C,B,B,4.33280,F,D,67.94315,P
1,B,0.5660,B,A,A,6.84296,C,B,5.613323,P
0,A,0.7600,A,B,C,0.78817,D,E,31.28973,E
0,B,0.9027,B,B,A,6.12036,D,B,87.19531,M
0,B,0.3598,A,A,C,5.05480,C,A,89.45613,H
0,B,0.9920,A,B,B,7.54909,F,E,10.09370,H
0,A,0.6942,D,B,E,2.80924,B,I,28.50634,K
0,B,0.1140,A,B,C,0.97642,F,D,88.07711,J
1,B,0.5657,B,B,A,7.39093,B,G,87.01774,N
1,A,0.5307,A,B,E,1.32713,C,B,70.83124,H
0,B,0.4974,D,B,B,9.41646,E,E,78.17238,Q
1,B,0.2178,D,A,A,1.23803,D,E,78.32498,Q
0,B,0.2833,A,B,E,4.00142,D,B,45.03701,C
1,B,0.4305,D,B,C,3.86099,B,G,75.21990,R
1,B,0.9966,D,B,A,9.00825,B,I,95.41123,F
0,B,0.7941,D,B,C,9.84872,C,I,64.95044,T
1,B,0.6686,C,B,E,5.56979,B,E,60.62077,J
1,B,0.1609,C,A,A,1.75847,C,B,55.75099,J
0,B,0.8505,C,A,A,2.66985,D,C,16.73024,I
0,B,0.0854,A,B,A,8.66614,E,J,46.33389,Q
0,B,0.0598,B,A,D,2.79830,E,C,10.08049,S
1,A,0.1444,C,B,A,4.62576,E,E,7.269933,H
0,B,0.1296,D,A,A,7.83363,B,B,17.75173,K
0,B,0.7227,A,B,A,2.83578,E,E,15.80739,S
0,A,0.7522,A,A,C,4.80148,B,I,52.69890,O
0,A,0.7508,B,B,A,2.71694,F,B,64.59338,D
1,B,0.6586,D,A,C,0.45901,C,B,57.07648,G
0,B,0.5288,A,B,E,6.08547,B,E,92.79289,H
1,B,0.7754,C,B,B,0.42326,C,J,90.92485,E
1,B,0.3963,A,B,C,7.14148,C,I,35.57949,K
1,B,0.2110,D,A,A,4.26654,D,B,20.79237,I
0,B,0.9723,B,A,C,4.80430,C,E,99.21815,T
0,B,0.7917,A,A,E,4.88611,F,B,7.096318,P
1,B,0.0837,A,B,C,6.09002,F,D,44.76424,L
0,B,0.8636,D,A,A,5.32276,F,G,47.11193,H
0,B,0.6975,B,C,A,0.14734,B,D,73.56383,D
0,A,0.1591,C,A,A,9.31735,B,D,7.176113,P
0,B,0.9654,A,A,A,8.72428,A,B,27.26749,G
1,B,0.8264,C,A,A,6.55960,D,C,39.17204,D
1,B,0.9104,D,B,A,2.18713,D,F,13.70275,Q
1,B,0.7530,A,B,A,3.16185,E,D,80.14048,A
1,B,0.1973,C,B,C,6.60656,B,D,72.46386,J
0,A,0.8052,A,B,D,5.98122,D,B,16.41880,B
1,A,0.1654,A,B,A,5.52251,B,C,71.49701,N
1,A,0.9199,A,A,A,2.10654,E,J,27.01493,G
1,B,0.8884,A,B,E,2.35670,D,D,69.30215,N
0,A,0.4262,C,B,B,4.25921,B,A,10.77693,B
1,B,0.1869,A,B,E,6.52693,A,D,36.93691,B
0,A,0.7386,D,B,E,1.21632,D,B,26.68757,P
1,B,0.0394,A,B,E,6.76349,B,I,30.84961,N
1,B,0.4511,A,B,C,4.28176,E,C,11.07277,H
1,B,0.6588,D,B,E,3.95424,A,C,65.98701,G
0,B,0.6363,D,B,E,8.42844,D,C,57.81740,J
0,A,0.0910,A,A,C,3.30614,F,B,93.40561,O
0,B,0.9595,B,A,A,3.65315,D,D,81.00082,O
0,B,0.3834,B,A,A,6.43665,F,B,18.09804,R
1,B,0.3541,A,B,C,3.04807,A,D,96.96503,J
0,A,0.1860,C,A,A,6.02132,C,B,62.75867,E
0,B,0.2072,A,A,C,6.85209,C,C,40.94185,C
0,B,0.9369,C,B,A,0.40556,A,D,86.18824,L
0,A,0.9496,C,B,E,9.16476,E,B,91.64750,R
1,A,0.1798,A,A,E,8.38214,C,E,7.854402,N
0,B,0.2088,B,B,B,9.02900,D,F,83.99802,Q
1,A,0.0624,A,B,A,1.30486,E,G,26.12924,S
0,B,0.2286,A,B,A,5.66903,D,I,49.84625,J
1,A,0.3915,C,B,A,0.03937,A,E,89.83995,F
0,B,0.4765,C,B,A,0.44661,A,H,30.04803,E
1,A,0.9045,C,B,A,9.65199,A,J,64.25234,S
0,B,0.8081,A,B,E,5.99458,C,G,71.84591,H
1,A,0.4522,D,C,C,6.69451,E,E,52.51960,E
1,B,0.8286,C,B,A,8.43233,F,I,88.93640,E
0,A,0.6622,D,B,E,3.64195,F,B,91.67306,C
1,A,0.3760,A,B,E,1.62892,B,I,56.78242,I
1,A,0.8122,D,B,A,0.11424,C,B,11.48234,K
1,B,0.3339,D,B,A,5.21406,B,G,49.34125,H
0,A,0.3168,C,B,C,9.69332,F,I,3.416562,A
1,A,0.1294,B,A,A,3.51322,E,F,11.67106,N
0,B,0.9865,A,B,B,2.14386,C,E,5.248163,O
0,A,0.4222,C,B,C,2.05425,A,B,50.19702,P
1,B,0.0343,B,B,E,5.72828,D,C,65.98933,D
0,A,0.8338,B,B,B,9.20098,E,B,58.88367,J
0,B,0.0673,B,A,C,0.81276,E,E,58.53859,C
1,A,0.1660,B,A,A,9.21077,D,I,59.46092,H
1,A,0.4281,B,A,A,3.08134,B,B,73.23764,N
0,B,0.4778,A,B,D,3.59421,D,I,49.12285,H
1,A,0.6891,A,B,A,0.02327,E,I,92.32866,N
0,A,0.4441,A,B,A,7.49347,F,F,65.49152,P
1,A,0.3195,A,B,A,5.47219,F,C,64.01083,K
1,B,0.1655,A,A,C,7.18363,F,D,78.73326,P
0,B,0.5882,A,B,E,7.60338,B,B,13.83148,F
0,A,0.0415,C,A,A,5.06941,E,C,74.92839,T
1,A,0.0749,D,B,A,2.32472,E,B,64.51347,A
1,A,0.9006,B,B,C,5.69062,A,D,35.37236,S
1,B,0.7377,B,A,C,1.40022,A,B,81.78401,D
1,A,0.9527,D,B,E,7.14835,B,D,22.90906,E
0,B,0.5522,C,A,A,4.54860,C,J,39.99184,K
0,A,0.4458,A,B,A,9.34062,C,B,14.85732,R
1,A,0.5956,D,B,A,9.81576,E,E,93.35295,C
1,A,0.9132,B,A,C,8.59834,F,A,22.74919,G
1,A,0.5711,C,A,A,7.94335,B,B,58.36888,H
1,B,0.6629,A,A,A,6.48884,B,B,51.95836,E
1,B,0.6770,A,A,E,6.83440,C,F,57.82192,P
1,B,0.6850,A,B,B,9.85900,C,G,29.17810,P
1,B,0.9819,C,C,B,8.39579,D,I,94.36462,S
1,B,0.0245,A,B,A,1.70277,B,E,81.37406,G
0,A,0.2064,B,A,C,4.92002,B,H,7.639133,L
0,B,0.2913,A,B,E,9.58824,C,G,78.44594,G
0,A,0.2189,A,B,A,7.64277,A,I,36.57669,Q
1,A,0.9633,A,B,E,3.85498,C,F,63.99372,J
0,A,0.5304,C,A,E,8.35173,D,G,63.94215,L
1,B,0.1137,C,B,E,4.43472,A,E,97.74501,I
0,B,0.5364,A,B,A,0.69046,B,D,5.985484,B
1,B,0.9164,D,B,A,6.36800,C,F,77.36725,C
1,B,0.3798,C,A,A,2.80092,D,E,77.50254,N
0,B,0.3845,B,B,A,7.28446,B,I,64.68065,J
0,B,0.3331,A,B,A,1.20191,A,B,63.31003,G
0,B,0.2021,A,B,A,6.31071,F,B,4.401198,Q
0,A,0.4470,B,A,A,3.75655,D,E,59.52202,K
0,B,0.9181,D,B,A,7.57949,E,I,17.91499,E
1,B,0.3782,A,A,A,1.59476,A,B,96.80713,F
0,B,0.4898,B,B,B,8.08185,B,C,57.94546,H
0,A,0.6540,A,A,A,1.15919,F,B,54.21804,N
1,B,0.9184,A,A,A,1.87547,B,H,98.58004,F
1,A,0.5322,B,B,E,6.16748,F,G,99.71077,B
0,A,0.8973,A,A,D,9.93491,F,B,81.84380,H
0,B,0.2303,A,B,B,4.35423,A,J,61.94348,C
0,A,0.5372,B,B,B,7.25088,B,A,63.91913,P
0,A,0.9587,D,B,A,0.78787,C,F,95.51536,R
0,B,0.8379,A,B,B,5.06252,D,E,56.08683,L
1,A,0.0744,B,B,A,0.07159,B,C,36.71458,Q
0,A,0.4075,B,B,C,6.19068,B,C,93.38516,M
0,A,0.8868,B,A,A,8.40768,D,I,24.83355,J
1,A,0.7645,A,B,A,4.37786,E,D,21.12659,G
0,A,0.5190,A,A,A,6.46429,B,I,38.45432,N
0,B,0.2540,D,B,A,7.90709,E,E,41.97565,E
0,B,0.3731,A,C,A,1.76131,D,J,84.90510,O
0,B,0.4126,B,B,A,0.30266,D,G,66.07914,A
0,A,0.3914,D,B,A,2.03791,D,F,98.89852,G
1,B,0.2844,C,B,A,3.43787,B,B,13.34572,M
1,B,0.9652,A,B,A,8.78760,B,C,11.31074,M
0,A,0.1619,A,B,C,1.78661,A,E,22.98487,N
1,B,0.9220,C,B,E,4.69366,D,A,27.26213,F
1,B,0.9057,B,A,A,4.51020,F,G,80.97543,O
0,A,0.6235,C,B,A,8.58152,F,F,36.72339,I
1,A,0.7979,C,B,A,3.95073,A,F,36.74527,F
1,A,0.4495,D,A,A,4.08462,D,G,51.72322,M
0,B,0.3050,A,A,A,9.92597,E,E,77.47025,B
0,A,0.8316,B,B,C,4.92635,E,B,81.52980,I
1,A,0.9937,A,B,E,2.64795,A,B,86.34441,P
0,B,0.7350,B,B,B,7.44904,C,B,3.017142,B
0,A,0.9721,A,B,D,8.10892,C,B,6.675705,H
1,B,0.7581,A,A,A,8.29356,D,C,51.82444,R
1,A,0.6022,A,A,C,9.82691,F,H,20.26784,A
1,A,0.4804,B,A,A,4.39858,E,I,71.83543,A
0,B,0.8261,A,B,A,0.02992,A,D,86.05379,J
1,B,0.0209,B,A,A,1.40372,B,C,12.97312,M
0,A,0.0114,B,B,E,0.82474,A,E,54.52234,J
1,A,0.4410,C,A,E,8.18813,B,F,31.35030,B
1,B,0.8812,D,A,E,5.76555,B,I,47.04142,N
0,B,0.0394,A,B,A,3.43950,A,I,17.72163,B
1,A,0.2566,A,B,C,2.12931,A,D,3.406405,A
1,A,0.0106,C,B,B,8.65395,A,C,48.09370,P
1,B,0.7589,A,C,E,6.40061,B,D,54.39486,Q
0,B,0.5152,C,C,E,0.43496,A,B,15.70802,R
0,B,0.5944,C,B,A,9.72210,F,B,32.19968,E
1,B,0.9171,A,B,A,4.94095,A,B,1.497550,E
0,A,0.8005,A,B,C,6.88872,A,B,99.98348,J
1,B,0.4438,C,B,D,6.73348,F,C,31.95767,K
1,B,0.8238,C,B,D,7.82567,D,H,50.34463,R
